time,x,y,z
4506,278,281,158
4507,278,281,158
4508,276,281,156
4509,280,281,156
4510,279,280,158
4511,278,279,158
4512,277,280,157
4513,280,281,156
4514,279,281,155
4515,278,281,158
4516,277,281,158
4517,277,281,156
4518,279,281,158
4519,279,281,158
4520,278,280,158
4521,278,281,158
4522,279,281,156
4523,279,281,156
4524,278,281,158
4525,277,281,159
4526,277,281,157
4527,279,280,156
4528,279,281,158
4529,278,280,158
4530,277,282,157
4531,279,282,157
4532,279,281,156
4533,278,281,158
4534,277,281,159
4535,277,280,156
4536,279,280,156
4537,280,281,158
4538,278,280,158
4539,277,281,157
4540,279,282,157
4541,279,280,156
4542,278,282,158
4543,277,281,159
4544,277,281,157
4545,279,281,156
4546,280,281,158
4547,278,280,158
4548,277,281,157
4549,279,282,156
4550,279,281,156
4551,278,281,158
4552,277,280,159
4553,278,281,156
4554,279,281,156
4555,279,281,158
4556,277,280,158
4557,278,281,157
4558,279,281,156
4559,279,281,157
4560,278,281,158
4561,277,282,159
4562,278,281,157
4563,279,281,157
4564,279,281,158
4565,278,281,158
4566,277,281,157
4567,279,281,157
4568,279,281,157
4569,277,281,158
4570,277,281,159
4571,278,281,157
4572,279,281,156
4573,279,281,158
4574,277,279,158
4575,277,280,156
4576,278,281,156
4577,279,280,157
4578,278,280,158
4579,277,280,158
4580,278,281,157
4581,279,280,156
4582,279,281,158
4583,278,281,158
4584,277,281,157
4585,279,281,156
4586,279,281,157
4587,278,280,158
4588,277,281,159
4589,278,281,157
4590,279,280,156
4591,278,281,158
4592,278,281,158
4593,276,280,157
4594,279,280,156
4595,280,281,157
4596,277,280,158
4597,278,281,158
4598,278,281,156
4599,279,279,155
4600,279,280,158
4601,277,280,158
4602,274,280,157
4603,279,280,156
4604,279,281,157
4605,276,280,158
4606,277,281,158
4607,278,281,156
4608,279,281,155
4609,279,281,158
4610,277,281,158
4611,276,281,157
4612,279,281,155
4613,279,281,157
4614,278,280,158
4615,277,281,158
4616,279,281,157
4617,279,280,155
4618,278,281,158
4619,277,281,158
4620,277,281,157
4621,279,281,156
4622,279,281,157
4623,278,280,158
4624,278,281,158
4625,279,281,156
4626,279,281,155
4627,278,281,158
4628,278,281,158
4629,276,281,157
4630,279,281,156
4631,279,281,158
4632,278,280,158
4633,277,281,158
4634,279,281,156
4635,279,281,155
4636,278,279,158
4637,278,281,158
4638,276,282,156
4639,279,281,156
4640,277,281,158
4641,278,280,158
4642,277,281,158
4643,279,281,157
4644,279,281,155
4645,278,281,158
4646,278,281,159
4647,277,281,157
4648,279,281,156
4649,283,281,158
4650,277,280,158
4651,275,281,157
4652,279,281,157
4653,279,281,155
4654,278,281,158
4655,277,281,159
4656,277,281,157
4657,279,281,156
4658,279,281,158
4659,277,280,158
4660,278,281,157
4661,279,281,157
4662,279,281,156
4663,278,281,158
4664,277,281,158
4665,277,280,157
4666,279,281,156
4667,279,282,158
4668,277,280,158
4669,278,281,157
4670,279,282,156
4671,280,281,156
4672,278,281,158
4673,276,281,159
4674,277,281,156
4675,279,280,156
4676,279,281,158
4677,278,280,158
4678,278,281,158
4679,279,281,156
4680,279,281,156
4681,278,281,158
4682,277,281,159
4683,277,281,157
4684,278,281,156
4685,279,281,158
4686,277,280,158
4687,277,281,157
4688,279,281,155
4689,279,281,156
4690,278,281,158
4691,277,281,159
4692,278,281,156
4693,279,281,156
4694,279,281,158
4695,278,280,158
4696,277,280,157
4697,279,282,157
4698,279,281,157
4699,278,281,158
4700,278,281,159
4701,278,281,157
4702,279,281,156
4703,279,279,158
4704,277,280,158
4705,277,281,157
4706,279,282,156
4707,279,281,156
4708,278,281,158
4709,277,281,159
4710,278,282,157
4711,279,280,156
4712,279,281,158
4713,278,281,158
4714,277,281,157
4715,279,281,156
4716,279,281,157
4717,278,281,158
4718,277,281,158
4719,278,281,156
4720,279,282,156
4721,279,281,158
4722,278,281,158
4723,276,281,158
4724,279,281,157
4725,279,281,157
4726,278,280,158
4727,277,281,159
4728,278,279,156
4729,279,281,155
4730,279,281,158
4731,277,279,158
4732,276,281,157
4733,279,282,157
4734,280,281,157
4735,278,280,158
4736,277,281,158
4737,278,281,156
4738,279,281,155
4739,278,281,158
4740,277,281,158
4741,276,281,157
4742,279,281,156
4743,279,281,157
4744,277,280,158
4745,276,281,158
4746,278,280,157
4747,279,281,155
4748,279,281,158
4749,278,281,158
4750,276,281,157
4751,279,282,157
4752,279,281,157
4753,278,279,158
4754,277,281,158
4755,277,281,157
4756,279,281,155
4757,279,281,158
4758,277,281,159
4759,276,281,157
4760,279,281,156
4761,279,281,157
4762,278,279,158
4763,277,281,158
4764,279,281,156
4765,279,281,155
4766,278,281,158
4767,276,281,158
4768,276,281,157
4769,279,281,157
4770,280,281,158
4771,278,280,158
4772,277,281,158
4773,279,281,156
4774,280,281,155
4775,278,281,158
4776,278,281,158
4777,276,281,156
4778,279,281,154
4779,279,281,157
4780,277,280,158
4781,277,281,157
4782,276,280,156
4783,279,280,155
4784,275,281,158
4785,277,281,158
4786,276,281,156
4787,279,280,156
4788,279,281,157
4789,278,279,158
4790,277,280,158
4791,279,281,157
4792,279,280,155
4793,278,281,158
4794,278,281,158
4795,276,281,157
4796,279,280,156
4797,279,281,157
4798,277,280,158
4799,277,281,157
4800,279,281,156
4801,279,281,155
4802,278,281,156
4803,277,280,159
4804,276,280,156
4805,279,280,156
4806,279,281,157
4807,277,280,158
4808,278,281,157
4809,279,281,156
4810,279,281,155
4811,278,281,158
4812,278,281,159
4813,277,281,157
4814,279,281,156
4815,279,281,158
4816,278,280,158
4817,277,281,157
4818,279,282,156
4819,279,281,155
4820,278,281,158
4821,278,281,159
4822,277,281,156
4823,279,281,156
4824,279,281,157
4825,278,280,158
4826,278,281,157
4827,279,281,156
4828,279,281,156
4829,278,281,158
4830,277,281,159
4831,278,281,157
4832,279,281,156
4833,279,281,158
4834,278,280,158
4835,277,281,157
4836,279,281,156
4837,279,281,156
4838,277,281,158
4839,277,281,159
4840,278,281,157
4841,279,281,157
4842,280,281,157
4843,278,282,158
4844,277,281,157
4845,279,282,156
4846,279,281,156
4847,277,281,158
4848,277,281,159
4849,278,282,157
4850,279,280,156
4851,279,281,158
4852,278,281,158
4853,277,281,157
4854,279,282,156
4855,279,281,157
4856,278,281,158
4857,277,281,159
4858,278,281,157
4859,279,281,156
4860,279,281,158
4861,277,281,158
4862,276,281,157
4863,279,280,155
4864,279,281,156
4865,278,280,158
4866,277,281,158
4867,278,281,156
4868,279,280,156
4869,278,281,158
4870,278,281,156
4871,276,281,157
4872,279,281,156
4873,279,281,157
4874,277,280,158
4875,277,281,159
4876,278,281,157
4877,279,281,155
4878,279,281,158
4879,278,281,158
4880,276,281,157
4881,279,282,156
4882,279,281,157
4883,278,280,158
4884,277,281,158
4885,278,281,156
4886,279,280,155
4887,279,281,158
4888,277,281,158
4889,277,281,157
4890,279,281,156
4891,279,281,158
4892,278,279,158
4893,277,281,158
4894,278,281,156
4895,279,280,154
4896,278,281,158
4897,277,281,158
4898,276,281,156
4899,279,281,156
4900,279,281,157
4901,278,280,158
4902,278,281,157
4903,279,281,157
4904,279,280,155
4905,278,281,158
4906,278,281,158
4907,276,281,157
4908,279,281,156
4909,279,281,157
4910,278,280,158
4911,278,281,157
4912,279,281,156
4913,279,281,155
4914,278,281,158
4915,277,281,158
4916,276,280,156
4917,279,281,156
4918,279,281,158
4919,278,280,158
4920,277,281,158
4921,279,281,156
4922,279,281,155
4923,278,281,158
4924,278,281,159
4925,276,281,157
4926,279,281,157
4927,279,281,158
4928,278,280,158
4929,277,281,158
4930,279,281,156
4931,279,281,155
4932,278,281,158
4933,278,281,159
4934,277,281,156
4935,279,281,156
4936,279,281,157
4937,278,280,158
4938,278,281,157
4939,278,282,157
4940,279,281,156
4941,278,281,158
4942,277,281,159
4943,277,281,157
4944,279,280,156
4945,279,281,158
4946,276,280,158
4947,277,281,157
4948,279,282,156
4949,279,281,156
4950,278,281,158
4951,277,281,159
4952,277,281,156
4953,279,281,156
4954,279,282,158
4955,277,279,158
4956,277,282,157
4957,279,281,157
4958,279,281,156
4959,278,281,158
4960,277,281,159
4961,277,281,157
4962,279,281,156
4963,279,281,158
4964,278,280,158
4965,277,281,157
4966,279,282,156
4967,279,281,156
4968,278,281,158
4969,277,282,159
4970,278,281,156
4971,279,281,156
4972,279,281,158
4973,278,281,158
4974,278,281,157
4975,279,282,156
4976,279,281,156
4977,278,282,158
4978,278,281,159
4979,279,281,157
4980,279,281,156
4981,279,281,158
4982,278,281,158
4983,277,281,157
4984,280,282,157
4985,279,281,157
4986,278,281,158
4987,277,281,158
4988,278,280,157
4989,279,281,156
4990,279,281,158
4991,278,281,158
4992,277,282,158
4993,278,281,156
4994,279,281,157
4995,278,280,158
4996,277,281,158
4997,278,281,157
4998,279,280,155
4999,279,281,158
5000,277,281,157
5001,276,281,157
5002,279,280,156
5003,278,281,157
5004,278,279,158
5005,277,280,159
5006,278,281,157
5007,279,281,155
5008,278,282,158
5009,277,280,158
5010,276,281,157
5011,279,281,156
5012,279,281,157
5013,277,280,158
5014,277,281,158
5015,278,281,156
5016,279,281,155
5017,278,281,158
5018,278,281,158
5019,277,281,157
5020,279,281,156
5021,279,281,157
5022,278,280,158
5023,278,281,158
5024,278,280,156
5025,279,281,155
5026,278,281,158
5027,279,281,158
5028,276,281,157
5029,277,281,156
5030,279,281,157
5031,277,280,158
5032,277,281,158
5033,278,281,156
5034,279,281,155
5035,278,281,158
5036,278,282,158
5037,276,281,157
5038,279,281,156
5039,278,281,157
5040,277,280,158
5041,277,280,155
5042,279,280,156
5043,279,281,155
5044,278,281,158
5045,277,281,158
5046,276,281,157
5047,279,281,156
5048,279,281,157
5049,278,280,158
5050,277,281,157
5051,278,281,156
5052,278,281,155
5053,278,281,158
5054,277,281,159
5055,277,281,157
5056,280,281,156
5057,279,281,158
5058,277,280,158
5059,277,281,157
5060,278,281,156
5061,279,281,155
5062,278,281,157
5063,277,280,159
5064,272,281,156
5065,279,281,156
5066,279,281,158
5067,278,280,158
5068,278,281,157
5069,279,281,156
5070,279,281,155
5071,278,281,158
5072,277,281,159
5073,277,281,156
5074,279,281,156
5075,279,281,158
5076,278,280,158
5077,278,281,157
5078,279,280,156
5079,279,281,155
5080,277,279,158
5081,277,281,158
5082,277,281,156
5083,279,281,156
5084,280,281,157
5085,278,280,158
5086,277,281,157
5087,279,281,155
5088,279,281,156
5089,278,281,158
5090,277,281,159
5091,278,281,156
5092,279,281,156
5093,280,281,158
5094,278,280,158
5095,277,281,157
5096,279,281,156
5097,279,281,156
5098,278,281,158
5099,278,280,159
5100,278,281,156
5101,279,280,156
5102,279,280,158
5103,277,280,158
5104,276,280,156
5105,279,282,156
5106,279,282,156
5107,278,281,158
5108,277,281,159
5109,278,281,156
5110,279,280,156
5111,279,281,158
5112,278,280,158
5113,277,281,157
5114,279,281,156
5115,279,281,156
5116,279,281,158
5117,277,281,158
5118,278,277,156
5119,279,280,156
5120,279,281,158
5121,277,281,158
5122,277,281,157
5123,279,281,156
5124,279,281,156
5125,277,280,158
5126,278,281,159
5127,279,281,157
5128,279,281,155
5129,279,281,158
5130,277,281,158
5131,277,281,157
5132,279,282,156
5133,279,281,157
5134,278,280,159
5135,278,281,158
5136,278,281,157
5137,279,281,155
5138,279,281,158
5139,277,281,158
5140,276,281,157
5141,279,281,156
5142,279,281,157
5143,278,280,158
5144,277,281,158
5145,279,281,157
5146,279,281,155
5147,278,281,158
5148,277,281,158
5149,276,281,157
5150,279,281,157
5151,279,281,157
5152,277,280,158
5153,278,281,158
5154,278,281,156
5155,279,281,154
5156,278,281,158
5157,277,281,158
5158,276,281,157
5159,279,281,156
5160,279,281,157
5161,278,279,158
5162,277,281,158
5163,278,280,156
5164,279,281,155
5165,278,281,157
5166,278,281,158
5167,276,281,156
5168,279,281,156
5169,279,281,157
5170,278,279,158
5171,277,281,158
5172,279,282,156
5173,279,281,155
5174,278,281,158
5175,278,282,159
5176,276,282,157
5177,279,281,156
5178,280,281,158
5179,278,280,158
5180,277,281,159
5181,279,281,157
5182,277,281,155
5183,278,281,158
5184,278,281,158
5185,277,280,157
5186,279,281,156
5187,279,281,160
5188,277,280,158
5189,277,281,157
5190,279,281,156
5191,279,280,155
5192,278,281,158
5193,278,281,158
5194,277,281,157
5195,277,281,156
5196,279,281,157
5197,276,280,158
5198,277,281,157
5199,279,281,156
5200,279,281,155
5201,278,281,158
5202,278,281,159
5203,277,281,157
5204,279,281,156
5205,279,281,158
5206,277,282,158
5207,277,281,157
5208,279,281,156
5209,279,281,155
5210,278,281,158
5211,278,282,159
5212,277,281,156
5213,279,281,153
5214,279,281,158
5215,278,280,158
5216,277,281,157
5217,279,282,156
5218,279,281,155
5219,278,281,158
5220,278,281,158
5221,277,280,156
5222,279,281,156
5223,279,281,158
5224,278,280,158
5225,277,281,157
5226,279,281,156
5227,279,281,156
5228,278,281,158
5229,277,282,159
5230,277,281,157
5231,279,281,156
5232,280,281,158
5233,277,280,158
5234,277,281,157
5235,279,281,156
5236,279,281,156
5237,278,281,158
5238,278,282,159
5239,278,281,157
5240,279,281,156
5241,279,281,158
5242,277,280,159
5243,277,281,157
5244,279,282,156
5245,279,280,156
5246,278,281,158
5247,278,281,159
5248,278,281,155
5249,279,281,156
5250,279,281,158
5251,277,281,158
5252,277,281,157
5253,279,281,156
5254,279,281,157
5255,278,281,158
5256,277,281,158
5257,278,281,156
5258,279,281,156
5259,280,281,158
5260,276,281,158
5261,276,281,157
5262,279,281,156
5263,279,281,157
5264,278,281,158
5265,278,281,158
5266,278,281,157
5267,279,281,154
5268,279,281,158
5269,277,281,158
5270,276,281,157
5271,278,281,156
5272,279,281,157
5273,278,280,158
5274,277,281,158
5275,278,281,156
5276,279,281,155
5277,278,281,158
5278,277,281,158
5279,276,281,157
5280,279,281,157
5281,279,281,157
5282,278,280,158
5283,277,280,158
5284,278,281,157
5285,279,281,155
5286,278,281,158
5287,277,282,158
5288,277,281,157
5289,279,281,156
5290,279,281,157
5291,278,280,159
5292,277,281,158
5293,278,281,157
5294,279,280,155
5295,278,281,158
5296,277,281,158
5297,276,281,156
5298,279,282,156
5299,279,281,156
5300,278,279,158
5301,278,281,158
5302,279,281,157
5303,279,280,155
5304,278,281,158
5305,277,282,159
5306,276,281,157
5307,279,281,157
5308,279,281,157
5309,278,280,158
5310,277,281,158
5311,279,281,157
5312,279,281,155
5313,278,281,158
5314,278,281,158
5315,275,281,157
5316,279,281,156
5317,279,281,157
5318,278,280,158
5319,274,281,157
5320,279,281,156
5321,279,281,155
5322,278,281,158
5323,277,281,158
5324,276,281,157
5325,279,280,156
5326,279,281,158
5327,277,280,158
5328,277,282,155
5329,279,281,156
5330,279,281,155
5331,278,281,158
5332,277,281,159
5333,276,281,157
5334,279,281,157
5335,279,281,158
5336,278,280,158
5337,279,281,158
5338,279,281,157
5339,279,281,155
5340,278,281,158
5341,277,281,159
5342,276,281,157
5343,278,281,156
5344,279,281,158
5345,278,280,158
5346,277,281,157
5347,279,281,157
5348,279,281,155
5349,278,281,158
5350,277,281,159
5351,277,281,157
5352,279,281,156
5353,279,281,157
5354,277,280,158
5355,277,281,157
5356,279,281,156
5357,279,281,156
5358,278,281,158
5359,277,281,159
5360,277,281,157
5361,279,282,156
5362,279,281,158
5363,277,280,158
5364,277,281,157
5365,279,281,156
5366,279,280,156
5367,278,281,158
5368,278,281,159
5369,278,281,157
5370,279,280,156
5371,280,281,158
5372,278,281,158
5373,277,281,157
5374,278,281,156
5375,280,280,156
5376,278,281,158
5377,277,281,159
5378,277,281,157
5379,279,281,156
5380,279,278,158
5381,278,280,158
5382,277,281,157
5383,279,282,156
5384,279,281,156
5385,278,281,158
5386,277,281,159
5387,278,281,156
5388,279,282,156
5389,279,281,158
5390,277,281,158
5391,277,280,156
5392,279,282,156
5393,279,281,157
5394,278,281,158
5395,277,281,159
5396,278,281,157
5397,279,281,156
5398,279,279,158
5399,277,280,158
5400,276,281,157
5401,279,281,156
5402,279,281,156
5403,277,280,158
5404,277,281,158
5405,278,281,157
5406,279,280,156
5407,279,281,158
5408,277,281,158
5409,276,281,157
5410,279,281,157
5411,279,281,157
5412,278,280,158
5413,278,281,158
5414,278,281,157
5415,279,280,155
5416,279,281,158
5417,278,281,158
5418,276,281,157
5419,279,281,156
5420,279,281,157
5421,278,280,158
5422,277,281,158
5423,278,280,157
5424,279,281,155
5425,278,281,158
5426,277,281,158
5427,276,281,157
5428,279,281,156
5429,279,281,157
5430,275,280,158
5431,277,281,158
5432,278,281,156
5433,279,281,155
5434,278,281,158
5435,277,281,158
5436,276,281,157
5437,279,282,157
5438,279,282,157
5439,278,280,158
5440,278,281,158
5441,278,281,156
5442,278,281,155
5443,278,281,158
5444,277,281,158
5445,276,281,156
5446,279,281,156
5447,279,281,157
5448,278,280,158
5449,277,281,158
5450,278,281,156
5451,279,281,155
5452,278,281,158
5453,278,281,158
5454,276,281,156
5455,279,281,156
5456,279,281,157
5457,278,280,158
5458,277,281,158
5459,278,281,156
5460,279,281,155
5461,278,282,158
5462,278,281,158
5463,276,281,156
5464,279,280,156
5465,279,281,157
5466,278,280,158
5467,277,281,158
5468,278,281,156
5469,279,281,155
5470,278,281,158
5471,277,281,158
5472,276,281,156
5473,279,281,156
5474,279,281,157
5475,277,280,158
5476,277,281,158
5477,278,282,157
5478,279,280,155
5479,278,281,158
5480,277,281,158
5481,276,281,157
5482,279,281,156
5483,279,281,157
5484,277,280,158
5485,277,281,157
5486,278,282,156
5487,279,281,155
5488,278,281,158
5489,278,281,159
5490,277,281,156
5491,279,281,156
5492,279,281,157
5493,277,280,158
5494,277,281,157
5495,279,281,155
5496,279,281,156
5497,278,281,158
5498,277,281,159
5499,279,281,156
5500,279,281,156
5501,279,281,158
5502,277,280,158
5503,277,281,158
5504,279,281,156
5505,279,280,156
5506,278,281,158
5507,277,281,159
5508,277,281,156
5509,279,280,156
5510,279,281,158
5511,278,280,158
5512,277,281,157
5513,278,281,156
5514,279,280,156
5515,278,281,158
5516,277,280,159
5517,278,280,156
5518,278,280,153
5519,278,280,158
5520,278,280,158
5521,277,281,157
5522,279,281,156
5523,279,280,155
5524,278,281,158
5525,277,281,159
5526,277,281,157
5527,279,280,156
5528,279,280,158
5529,277,280,158
5530,277,281,157
5531,278,281,156
5532,279,280,158
5533,278,281,158
5534,277,281,159
5535,278,281,157
5536,279,281,156
5537,279,281,158
5538,277,280,158
5539,277,281,157
5540,279,281,157
5541,279,281,157
5542,278,281,158
5543,277,281,158
5544,278,281,156
5545,279,281,156
5546,279,281,158
5547,278,281,158
5548,276,281,157
5549,278,281,156
5550,279,281,157
5551,277,280,158
5552,277,280,158
5553,278,281,157
5554,279,281,156
5555,279,281,158
5556,277,281,158
5557,276,279,157
5558,279,281,156
5559,279,281,157
5560,278,280,158
5561,277,281,158
5562,278,281,156
5563,279,281,156
5564,278,281,158
5565,277,281,158
5566,276,281,157
5567,279,281,156
5568,279,281,157
5569,278,279,158
5570,277,281,158
5571,278,281,156
5572,279,280,155
5573,278,281,158
5574,277,281,158
5575,275,281,157
5576,279,281,156
5577,279,281,157
5578,278,280,158
5579,278,281,158
5580,278,280,156
5581,279,278,155
5582,278,281,158
5583,277,280,158
5584,276,281,157
5585,278,281,156
5586,279,281,157
5587,277,280,158
5588,276,281,158
5589,278,280,156
5590,279,280,155
5591,278,281,158
5592,277,281,159
5593,276,281,157
5594,278,280,156
5595,279,281,157
5596,277,280,158
5597,277,281,158
5598,279,281,156
5599,279,281,155
5600,278,281,158
5601,278,281,158
5602,277,281,157
5603,279,282,156
5604,279,281,158
5605,277,279,158
5606,278,281,157
5607,279,281,156
5608,279,280,155
5609,278,281,158
5610,277,281,158
5611,276,279,156
5612,279,281,156
5613,279,281,158
5614,278,281,158
5615,277,281,157
5616,278,281,156
5617,280,281,156
5618,278,281,157
5619,277,281,159
5620,277,281,157
5621,279,280,156
5622,280,281,158
5623,277,280,158
5624,277,280,157
5625,278,281,156
5626,279,281,156
5627,278,281,158
5628,277,281,159
5629,277,281,157
5630,279,281,156
5631,280,280,158
5632,278,281,158
5633,277,280,157
5634,279,281,157
5635,278,280,157
5636,277,281,158
5637,277,281,159
5638,278,281,157
5639,279,279,156
5640,279,281,158
5641,277,281,158
5642,278,281,157
5643,279,282,157
5644,279,281,156
5645,278,281,158
5646,278,281,159
5647,278,281,156
5648,277,281,156
5649,279,281,158
5650,277,280,158
5651,277,281,157
5652,279,281,156
5653,279,281,156
5654,278,281,158
5655,278,281,159
5656,278,281,157
5657,279,280,156
5658,279,281,158
5659,278,280,158
5660,277,280,156
5661,279,281,156
5662,279,281,156
5663,277,280,158
5664,277,280,158
5665,280,281,157
5666,278,281,156
5667,279,281,158
5668,277,281,158
5669,276,281,157
5670,279,281,156
5671,279,281,157
5672,278,280,158
5673,277,281,159
5674,278,280,156
5675,279,280,155
5676,279,280,157
5677,277,281,158
5678,277,281,157
5679,279,281,156
5680,279,281,157
5681,278,280,158
5682,277,281,158
5683,278,281,156
5684,279,280,155
5685,278,281,158
5686,277,281,158
5687,276,281,157
5688,279,281,156
5689,279,280,157
5690,278,280,158
5691,277,281,158
5692,278,280,156
5693,279,280,154
5694,278,281,158
5695,277,281,158
5696,276,280,157
5697,279,281,156
5698,279,282,158
5699,278,280,159
5700,276,281,158
5701,279,281,156
5702,279,280,155
5703,278,281,158
5704,277,281,158
5705,276,281,156
5706,279,281,156
5707,279,280,157
5708,277,280,158
5709,277,281,158
5710,278,279,157
5711,279,281,155
5712,278,281,159
5713,277,281,158
5714,276,281,156
5715,279,281,156
5716,279,281,158
5717,277,279,158
5718,277,281,158
5719,278,281,157
5720,279,280,154
5721,278,281,158
5722,277,281,159
5723,276,281,157
5724,278,280,156
5725,279,281,157
5726,277,279,158
5727,277,281,158
5728,279,281,156
5729,279,281,155
5730,278,281,158
5731,278,282,158
5732,276,281,156
5733,279,281,156
5734,279,281,157
5735,278,280,158
5736,277,281,157
5737,279,281,156
5738,279,281,155
5739,278,281,160
5740,277,281,159
5741,276,281,156
5742,279,281,156
5743,279,281,158
5744,278,280,158
5745,278,281,157
5746,279,281,156
5747,279,283,154
5748,278,281,158
5749,277,281,159
5750,276,281,157
5751,279,281,156
5752,279,281,158
5753,277,280,158
5754,277,281,157
5755,279,282,156
5756,279,281,156
5757,278,281,158
5758,277,281,159
5759,277,281,157
5760,279,281,156
5761,279,281,158
5762,278,280,158
5763,277,281,156
5764,279,281,156
5765,279,280,156
5766,278,281,157
5767,277,281,159
5768,277,280,157
5769,280,280,156
5770,279,281,157
5771,277,280,158
5772,277,282,157
5773,279,281,156
5774,277,281,156
5775,277,281,158
5776,277,281,159
5777,277,281,156
5778,279,281,156
5779,279,281,158
5780,277,280,158
5781,277,280,157
5782,279,281,156
5783,279,281,156
5784,277,281,158
5785,277,281,159
5786,278,281,155
5787,279,281,156
5788,279,281,158
5789,277,280,158
5790,277,281,156
5791,280,281,156
5792,279,281,156
5793,278,280,158
5794,278,281,158
5795,278,280,156
5796,278,280,156
5797,279,280,158
5798,277,280,158
5799,276,281,157
5800,279,281,156
5801,279,281,156
5802,278,280,158
5803,277,281,158
5804,279,280,156
5805,279,280,155
5806,279,281,158
5807,277,281,158
5808,276,279,156
5809,277,281,156
5810,279,281,157
5811,277,280,158
5812,277,281,158
5813,278,281,156
5814,278,280,155
5815,278,281,158
5816,277,281,158
5817,276,281,157
5818,279,281,156
5819,279,280,157
5820,276,280,158
5821,277,281,158
5822,278,281,156
5823,279,280,155
5824,279,281,158
5825,277,281,158
5826,276,281,157
5827,278,285,156
5828,279,281,157
5829,277,280,158
5830,277,281,158
5831,278,281,156
5832,279,281,155
5833,278,281,158
5834,277,281,157
5835,276,281,157
5836,279,281,156
5837,279,280,157
5838,278,280,158
5839,277,281,158
5840,279,281,156
5841,279,280,154
5842,278,281,157
5843,277,281,158
5844,277,281,156
5845,279,281,156
5846,279,281,157
5847,277,279,158
5848,277,281,159
5849,278,281,156
5850,279,281,155
5851,278,281,158
5852,277,281,158
5853,276,280,157
5854,279,281,156
5855,279,281,157
5856,278,279,158
5857,277,281,158
5858,279,280,156
5859,279,280,155
5860,278,282,158
5861,277,281,158
5862,276,281,157
5863,280,281,156
5864,279,281,157
5865,278,279,158
5866,277,281,157
5867,278,281,156
5868,279,280,155
5869,278,281,158
5870,277,281,158
5871,276,281,157
5872,279,281,156
5873,280,281,157
5874,277,280,158
5875,277,281,157
5876,278,281,156
5877,279,281,155
5878,278,281,158
5879,277,282,158
5880,277,281,157
5881,279,281,156
5882,280,281,158
5883,277,280,158
5884,277,280,158
5885,279,281,154
5886,278,279,155
5887,278,281,158
5888,277,281,159
5889,277,281,157
5890,279,281,156
5891,279,281,158
5892,277,280,158
5893,277,281,158
5894,280,281,157
5895,279,281,155
5896,278,281,158
5897,277,281,159
5898,277,281,157
5899,279,280,156
5900,280,280,157
5901,277,280,158
5902,277,281,157
5903,279,281,157
5904,278,280,156
5905,278,281,158
5906,278,281,159
5907,278,280,156
5908,279,280,156
5909,279,280,158
5910,277,280,158
5911,277,280,157
5912,278,281,156
5913,279,279,156
5914,278,281,158
5915,277,281,159
5916,278,281,157
5917,279,281,156
5918,280,281,158
5919,277,280,158
5920,277,281,157
5921,278,282,156
5922,279,281,156
5923,278,281,158
5924,278,281,159
5925,279,281,156
5926,279,281,156
5927,279,281,158
5928,277,281,159
5929,277,280,157
5930,278,281,156
5931,279,281,156
5932,277,281,158
5933,277,281,160
5934,278,280,157
5935,279,280,156
5936,279,281,158
5937,277,280,158
5938,277,281,157
5939,279,281,156
5940,279,281,156
5941,277,280,158
5942,277,281,159
5943,278,281,157
5944,279,281,156
5945,279,281,158
5946,278,281,158
5947,276,281,157
5948,279,282,156
5949,279,281,157
5950,277,280,158
5951,277,281,158
5952,278,281,156
5953,279,280,155
5954,278,281,158
5955,277,281,158
5956,276,281,157
5957,279,280,156
5958,280,281,157
5959,278,280,158
5960,277,281,158
5961,278,281,157
5962,279,280,155
5963,278,280,158
5964,277,281,158
5965,276,281,156
5966,279,281,156
5967,279,281,157
5968,278,280,158
5969,277,281,158
5970,278,281,156
5971,279,279,155
5972,278,281,158
5973,277,281,158
5974,276,281,157
5975,279,281,156
5976,279,280,157
5977,277,279,158
5978,277,281,158
5979,278,280,157
5980,279,281,155
5981,278,281,158
5982,277,281,158
5983,276,281,157
5984,279,281,156
5985,279,281,157
5986,277,279,158
5987,277,281,158
5988,278,280,156
5989,279,280,155
5990,278,281,158
5991,278,281,158
5992,276,280,157
5993,279,281,156
5994,279,280,158
5995,277,279,158
5996,277,281,158
5997,278,280,157
5998,279,280,155
5999,278,281,158
6000,277,281,158
6001,276,281,157
6002,279,280,156
6003,279,280,158
6004,278,279,158
6005,277,281,157
6006,278,281,157
6007,279,280,155
6008,278,281,157
6009,277,281,158
6010,276,280,156
6011,279,280,155
6012,278,281,157
6013,278,280,158
6014,277,281,157
6015,278,281,156
6016,279,280,155
6017,278,281,158
6018,277,281,159
6019,277,280,157
6020,279,280,156
6021,279,281,158
6022,276,280,158
6023,277,281,158
6024,279,281,156
6025,279,281,156
6026,277,281,158
6027,277,281,159
6028,277,281,157
6029,279,280,156
6030,279,281,158
6031,277,280,158
6032,276,281,157
6033,279,282,156
6034,279,281,156
6035,278,281,158
6036,278,281,158
6037,277,281,156
6038,279,280,156
6039,278,281,157
6040,278,280,158
6041,277,281,158
6042,278,281,154
6043,279,281,156
6044,277,280,158
6045,277,281,159
6046,277,281,157
6047,279,281,156
6048,280,281,158
6049,277,280,158
6050,277,281,157
6051,278,281,156
6052,278,280,156
6053,278,281,158
6054,277,281,159
6055,278,281,156
6056,279,280,156
6057,279,280,158
6058,277,280,158
6059,277,281,157
