timestamp,x,y,z
0,311,282,280
1,311,281,280
2,314,282,282
3,312,284,284
4,309,285,286
5,309,286,284
6,309,286,286
7,309,286,284
8,309,284,282
9,309,280,281
10,309,278,284
11,309,282,284
12,312,284,287
13,309,286,284
14,309,286,284
15,309,286,284
16,309,284,284
17,309,281,284
18,309,280,284
19,309,281,285
20,309,286,284
21,309,286,284
22,309,284,284
23,309,282,286
24,310,284,286
25,309,284,284
26,309,284,284
27,309,284,282
28,309,282,282
29,309,284,284
30,309,284,284
31,309,284,286
32,309,284,286
33,310,285,285
34,309,285,284
35,309,284,284
36,309,284,284
37,309,282,284
38,309,284,284
39,309,284,284
40,309,282,284
41,309,282,284
42,309,286,284
43,310,288,284
44,309,286,285
45,309,284,286
46,310,280,286
47,309,282,284
48,310,284,284
49,309,285,282
50,309,284,284
51,309,284,284
52,309,284,284
53,309,284,284
54,309,284,284
55,309,284,285
56,309,284,286
57,309,284,284
58,310,282,284
59,309,282,284
60,309,284,284
61,309,285,284
62,309,284,285
63,309,284,284
64,309,284,284
65,309,285,284
66,309,284,284
67,310,284,282
68,309,282,284
69,309,284,284
70,309,284,284
71,309,284,284
72,309,284,284
73,309,284,284
74,309,285,284
75,309,284,285
76,309,282,284
77,309,282,284
78,309,284,284
79,309,285,284
80,309,284,282
81,309,284,284
82,309,284,285
83,308,286,286
84,309,286,286
85,309,281,284
86,309,279,284
87,309,282,282
88,309,284,282
89,309,285,284
90,309,286,286
91,309,286,286
92,309,285,286
93,310,284,282
94,310,281,280
95,309,280,282
96,309,284,284
97,309,286,286
98,309,285,286
99,310,284,286
100,309,284,284
101,309,284,282
102,309,284,282
103,309,284,281
104,310,284,284
105,310,286,285
106,309,286,286
107,309,284,286
108,309,282,284
109,309,284,281
110,308,284,282
111,309,284,284
112,309,284,284
113,310,284,285
114,309,286,285
115,309,284,284
116,309,281,284
117,309,281,282
118,309,284,282
119,309,286,284
120,309,286,286
121,309,284,286
122,309,282,286
123,309,284,284
124,309,284,280
125,309,281,280
126,309,282,282
127,309,284,284
128,309,288,286
129,309,288,287
130,309,285,284
131,309,280,282
132,309,281,281
133,309,281,281
134,309,281,284
135,309,284,285
136,309,288,286
137,309,290,286
138,310,288,285
139,308,282,284
140,309,279,284
141,309,281,282
142,309,282,282
143,309,282,284
144,309,284,285
145,309,287,286
146,309,288,286
147,309,286,286
148,309,284,284
149,310,279,282
150,309,282,281
151,309,284,281
152,309,284,284
153,309,284,286
154,310,286,287
155,309,286,286
156,309,284,284
157,309,282,281
158,309,280,281
159,309,284,284
160,310,285,285
161,309,284,287
162,309,284,286
163,309,285,284
164,309,285,282
165,309,284,281
166,309,284,282
167,309,282,284
168,309,284,286
169,309,284,287
170,309,284,286
171,309,284,284
172,309,286,280
173,309,286,281
174,309,284,282
175,309,282,284
176,309,282,285
177,309,285,286
178,309,286,284
179,310,284,284
180,309,284,284
181,309,285,282
182,309,284,284
183,310,282,284
184,309,282,284
185,309,284,284
186,309,288,284
187,309,288,284
188,309,285,284
189,310,284,284
190,309,284,284
191,309,284,284
192,309,282,284
193,310,284,284
194,309,284,284
195,309,288,286
196,309,288,285
197,308,284,284
198,309,280,284
199,309,281,282
200,309,282,282
201,309,284,284
202,310,284,284
203,309,286,285
204,309,288,286
205,309,286,286
206,309,282,284
207,309,280,282
208,308,282,281
209,309,284,282
210,309,284,284
211,310,286,286
212,309,288,286
213,309,288,286
214,309,285,284
215,309,280,282
216,309,279,281
217,309,284,281
218,309,288,282
219,309,288,286
220,309,286,288
221,309,284,288
222,309,284,285
223,309,284,284
224,310,281,280
225,309,282,281
226,309,285,282
227,309,287,284
228,309,286,285
229,309,286,285
230,309,284,285
231,309,282,284
232,309,282,282
233,310,282,281
234,309,285,284
235,309,287,285
236,309,286,286
237,310,284,286
238,309,284,284
239,310,285,282
240,309,286,282
241,309,286,282
242,310,284,282
243,309,282,285
244,309,286,285
245,310,286,285
246,310,284,285
247,309,284,284
248,309,284,282
249,309,285,282
250,309,284,284
251,310,284,282
252,310,284,286
253,309,285,286
254,309,284,284
255,309,284,282
256,309,282,282
257,310,284,284
258,309,284,284
259,309,286,285
260,309,286,284
261,309,285,284
262,309,286,284
263,309,284,284
264,309,281,284
265,309,280,284
266,309,284,282
267,309,286,284
268,310,288,284
269,309,286,284
270,309,285,284
271,309,285,284
272,309,284,284
273,309,282,284
274,309,283,284
275,309,286,284
276,309,286,284
277,309,286,286
278,309,284,284
279,310,282,282
280,309,284,282
281,309,286,284
282,309,284,284
283,309,286,286
284,309,286,286
285,309,285,284
286,309,282,282
287,309,281,280
288,309,282,282
289,309,286,286
290,310,288,288
291,309,286,288
292,309,285,286
293,308,284,282
294,309,282,279
295,309,280,279
296,309,282,282
297,309,284,288
298,310,289,290
299,309,289,286
300,309,285,284
301,309,281,279
302,309,281,278
303,308,282,280
304,310,282,285
305,309,284,288
306,310,285,289
307,309,288,286
308,309,288,284
309,309,282,280
310,309,279,281
311,309,281,282
312,310,284,284
313,309,286,286
314,309,287,286
315,309,286,286
316,309,286,284
317,309,285,284
318,309,282,282
319,309,280,284
320,309,282,284
321,309,284,284
322,309,287,284
323,309,288,284
324,309,286,284
325,309,285,284
326,309,282,284
327,309,279,282
328,309,279,282
329,309,285,282
330,309,288,284
331,309,288,285
332,309,285,286
333,309,282,286
334,309,282,286
335,310,284,282
336,309,282,280
337,309,284,282
338,309,286,284
339,309,287,284
340,309,285,287
341,309,284,286
342,309,282,284
343,309,284,282
344,309,284,280
345,309,284,280
346,309,284,285
347,309,286,288
348,310,286,288
349,309,285,287
350,309,284,284
351,309,284,280
352,309,284,279
353,309,285,282
354,309,284,284
355,309,284,288
356,309,285,288
357,310,284,286
358,309,284,282
359,309,284,280
360,309,284,282
361,309,285,284
362,309,284,286
363,309,282,284
364,309,282,284
365,310,286,282
366,309,288,282
367,309,285,284
368,309,282,285
369,310,282,285
370,309,282,285
371,309,284,284
372,309,284,282
373,309,286,282
374,309,288,284
375,309,286,284
376,309,281,285
377,309,280,284
378,309,282,282
379,309,286,282
380,309,287,284
381,309,286,284
382,309,285,286
383,309,284,286
384,309,284,284
385,309,280,282
386,309,282,282
387,309,284,284
388,309,287,285
389,309,288,286
390,309,284,286
391,309,282,285
392,309,284,284
393,309,284,281
394,310,284,281
395,309,282,284
396,309,284,286
397,309,286,288
398,309,286,287
399,309,284,284
400,309,282,282
401,309,284,282
402,309,282,282
403,309,282,284
404,309,284,286
405,309,286,286
406,309,288,286
407,309,286,285
408,309,282,284
409,309,279,282
410,309,282,282
411,309,284,284
412,309,284,287
413,309,285,288
414,309,288,286
415,309,287,284
416,309,284,282
417,309,279,281
418,309,278,284
419,309,282,284
420,309,286,286
421,309,287,286
422,309,287,286
423,310,286,284
424,309,284,282
425,309,280,282
426,309,279,284
427,309,281,285
428,310,286,286
429,309,288,286
430,309,286,285
431,309,284,284
432,309,282,284
433,309,284,284
