timestamp,x,y,z
0,314,284,284
1,314,284,284
2,309,282,284
3,309,284,284
4,310,284,284
5,309,286,284
6,309,285,284
7,310,284,284
8,309,285,284
9,309,286,284
10,308,284,284
11,309,281,282
12,309,281,284
13,309,282,284
14,309,287,285
15,309,286,285
16,309,285,284
17,310,284,284
18,309,284,282
19,314,281,281
20,309,281,284
21,309,284,285
22,309,286,286
23,309,287,286
24,310,284,284
25,308,282,284
26,309,281,282
27,308,282,284
28,309,284,284
29,309,284,284
30,310,284,284
31,309,286,284
32,309,286,284
33,310,284,284
34,310,282,284
35,310,282,284
36,309,284,284
37,310,284,284
38,310,284,282
39,310,284,284
40,310,286,284
41,310,286,285
42,310,282,284
43,310,282,284
44,310,284,282
45,310,285,284
46,310,286,284
47,310,286,284
48,310,285,285
49,310,284,284
50,309,282,284
51,310,280,284
52,310,282,284
53,310,286,285
54,310,289,286
55,310,287,285
56,309,284,282
57,310,280,282
58,310,282,282
59,310,284,284
60,310,284,285
61,310,285,286
62,310,287,286
63,310,287,284
64,310,284,284
65,310,280,282
66,310,279,284
67,310,284,284
68,310,286,286
69,310,286,285
70,310,284,284
71,309,284,282
72,309,284,282
73,309,282,284
74,310,282,284
75,310,282,286
76,310,286,286
77,309,286,284
78,310,284,284
79,310,282,282
80,310,282,282
81,310,284,284
82,310,284,284
83,310,285,284
84,310,284,284
85,310,286,284
86,310,284,284
87,310,282,284
88,310,282,284
89,310,284,284
90,310,286,284
91,310,286,284
92,309,285,284
93,310,282,282
94,310,284,284
95,310,284,284
96,310,282,285
97,310,282,285
98,310,285,284
99,310,286,284
100,310,286,284
101,310,285,282
102,310,284,284
103,310,284,284
104,310,284,284
105,310,282,284
106,310,282,284
107,310,286,284
108,309,287,284
109,310,286,285
110,310,284,284
111,310,282,284
112,309,284,284
113,310,284,283
114,310,284,282
115,310,285,284
116,310,287,284
117,310,286,284
118,310,284,284
119,309,282,284
120,310,282,284
121,310,285,284
122,310,286,284
123,310,284,284
124,310,284,284
125,309,285,284
126,310,286,284
127,310,284,284
128,310,284,284
129,310,284,284
130,309,284,284
131,310,284,284
132,309,282,282
133,310,282,284
134,310,286,284
135,309,288,284
136,310,286,284
137,310,284,284
138,310,282,282
139,310,284,282
140,310,285,284
141,310,284,284
142,310,285,286
143,310,288,285
144,310,286,284
145,310,284,283
146,310,282,282
147,310,282,282
148,310,284,284
149,310,286,284
150,310,286,284
151,309,286,284
152,309,286,284
153,310,285,284
154,310,282,284
155,310,282,284
156,310,282,284
157,310,284,284
158,310,286,284
159,310,285,282
160,309,285,284
161,310,286,284
162,310,286,284
163,310,284,284
164,310,282,284
165,310,282,284
166,310,284,284
167,310,286,284
168,310,286,284
169,310,286,284
170,310,286,284
171,310,284,284
172,309,282,284
173,309,282,284
174,308,284,284
175,308,286,284
176,309,287,285
177,308,286,284
178,308,285,284
179,308,286,284
180,309,284,282
181,308,282,284
182,309,282,284
183,309,284,284
184,308,286,284
185,310,288,284
186,308,286,284
187,309,284,284
188,308,284,284
189,308,284,284
190,309,281,284
191,309,282,284
192,309,285,284
193,309,288,284
194,309,287,284
195,310,285,284
196,310,280,284
197,309,282,284
198,310,284,284
199,309,284,284
200,309,284,285
201,310,287,285
202,309,287,284
203,310,285,284
204,309,282,282
205,309,280,284
206,309,282,284
207,310,286,284
208,309,286,285
209,309,286,284
210,310,286,284
211,310,284,284
212,309,282,282
213,309,282,282
214,310,282,284
215,310,286,286
216,310,288,284
217,309,285,284
218,309,284,284
219,309,284,284
220,309,284,284
221,310,284,284
222,309,285,284
223,309,286,284
224,309,288,284
225,310,286,284
226,310,282,284
227,309,281,284
228,309,284,284
229,310,285,284
230,310,286,284
231,310,286,284
232,309,285,284
233,309,285,284
234,309,284,282
235,309,280,282
236,310,282,284
237,310,286,284
238,309,289,284
239,310,286,284
240,309,284,284
241,310,282,284
242,309,284,284
243,310,284,284
244,310,284,282
245,309,285,285
246,310,288,284
247,309,286,284
248,309,284,282
249,310,281,282
250,309,281,282
251,309,284,284
252,309,286,284
253,309,286,284
254,309,285,284
255,310,284,284
256,309,284,282
257,309,281,282
258,309,284,284
259,309,285,284
260,310,287,284
261,310,286,284
262,309,284,282
263,309,282,284
264,309,284,284
265,310,284,284
266,310,284,284
267,309,285,284
268,309,285,284
269,310,285,282
270,310,285,282
271,309,284,282
272,309,284,284
273,309,284,284
274,309,285,284
275,309,284,284
276,309,285,284
277,309,286,284
278,309,286,284
279,309,285,284
280,310,282,282
281,310,280,284
282,309,284,284
283,309,286,284
284,310,287,284
285,309,287,284
286,309,284,284
287,309,284,284
288,309,282,282
289,309,282,282
290,309,284,284
291,309,288,286
292,310,288,284
293,309,285,284
294,309,284,282
295,310,284,282
296,309,284,282
297,309,284,284
298,308,282,284
299,310,282,284
300,309,286,284
301,310,286,283
302,309,285,284
303,309,284,284
304,310,284,284
305,310,284,284
306,309,284,284
307,310,282,282
308,309,282,284
309,309,285,284
310,310,286,285
311,310,286,285
312,309,286,284
313,309,286,284
314,309,284,284
315,310,282,284
316,310,282,284
317,309,282,284
318,310,286,285
319,309,287,284
320,309,284,284
321,309,284,284
322,310,284,284
323,310,284,284
324,310,284,284
325,310,282,284
326,309,281,284
327,309,285,284
328,310,287,284
329,310,285,284
330,309,284,284
331,309,284,284
332,309,284,284
333,309,286,284
334,309,283,284
335,309,282,285
336,310,286,285
337,310,287,284
338,310,284,284
339,309,284,284
340,310,284,284
341,310,284,284
342,309,284,284
343,309,284,284
344,309,284,284
345,310,286,285
346,310,286,284
347,309,284,284
348,310,283,284
349,310,284,284
350,309,286,284
351,309,285,284
352,309,284,284
353,310,282,284
354,309,284,284
355,310,284,284
356,309,284,282
357,309,284,284
358,310,287,285
359,310,286,285
360,309,284,284
361,309,282,284
362,309,282,284
363,309,284,284
364,309,286,284
365,310,285,284
366,310,285,284
367,309,286,284
368,310,285,284
369,309,282,284
370,309,281,284
371,310,282,284
372,309,284,285
373,309,286,284
374,309,284,282
375,310,284,284
376,310,284,284
377,310,284,284
378,309,282,284
379,310,282,284
380,309,284,284
381,310,285,284
382,310,285,284
383,309,284,282
384,309,284,284
385,310,284,284
386,310,285,284
387,309,284,284
388,309,284,284
389,309,284,285
390,309,286,284
391,309,286,284
392,309,284,282
393,309,284,284
394,309,284,284
395,309,286,284
396,309,284,284
397,309,285,285
398,309,285,284
399,310,285,284
400,309,284,284
401,309,282,282
402,309,282,284
403,309,286,284
404,309,286,284
405,310,286,284
406,309,285,284
407,310,285,284
408,309,285,284
409,309,284,284
410,309,282,284
411,309,282,286
