timestamp,x,y,z
0,310,292,279
1,309,290,278
2,314,286,277
3,309,284,280
4,308,284,273
5,308,281,272
6,308,280,269
7,308,282,270
8,309,282,268
9,308,282,268
10,310,286,270
11,314,285,274
12,310,288,276
13,308,290,278
14,308,288,276
15,309,284,276
16,308,281,277
17,310,282,278
18,309,284,281
19,309,288,281
20,309,290,285
21,309,292,288
22,309,292,284
23,308,290,281
24,308,290,281
25,309,287,281
26,309,284,285
27,309,279,292
28,309,280,293
29,309,284,292
30,308,290,290
31,308,290,281
32,308,284,276
33,308,274,274
34,308,270,278
35,308,270,282
36,310,276,286
37,308,284,286
38,308,294,284
39,308,295,276
40,308,290,271
41,309,276,268
42,308,270,272
43,308,272,279
44,309,282,287
45,308,292,290
46,310,298,288
47,308,297,280
48,308,292,276
49,308,284,272
50,308,279,274
51,309,280,284
52,308,286,292
53,309,290,294
54,309,292,292
55,308,290,287
56,308,285,284
57,309,284,280
58,309,281,280
59,309,277,282
60,309,276,288
61,309,281,292
62,309,292,288
63,309,296,284
64,308,296,274
65,309,289,270
66,308,280,274
67,309,280,284
68,309,286,288
69,310,303,290
70,309,306,280
71,308,294,274
72,308,276,276
73,309,276,284
74,309,296,294
75,309,316,297
76,309,320,294
77,308,302,284
78,308,284,284
79,309,268,284
80,309,276,294
81,309,289,300
82,309,303,302
83,309,302,298
84,309,292,295
85,309,276,293
86,309,265,292
87,309,265,292
88,309,278,298
89,309,289,305
90,309,294,312
91,309,294,310
92,309,284,301
93,309,272,292
94,309,264,292
95,309,268,294
96,309,276,298
97,309,298,297
98,309,300,289
99,308,292,286
100,309,282,290
101,309,282,294
102,309,287,292
103,310,288,278
104,308,284,268
105,308,274,260
106,308,276,264
107,308,282,270
108,309,296,279
109,309,302,280
110,308,301,278
111,308,294,273
112,308,288,272
113,308,281,272
114,308,276,276
115,308,276,284
116,309,279,294
117,310,284,300
118,309,300,302
119,309,310,296
120,308,308,286
121,308,284,276
122,309,266,276
123,309,255,292
124,308,268,308
125,309,284,314
126,309,296,314
127,310,298,305
128,309,294,292
129,308,282,279
130,309,270,276
131,309,262,280
132,308,261,288
133,309,272,296
134,309,290,302
135,309,300,300
136,308,300,285
137,309,288,269
138,309,272,262
139,308,265,266
140,309,269,274
141,309,282,288
142,309,294,294
143,309,300,290
144,309,296,276
145,308,292,268
146,308,287,263
147,309,280,264
148,309,276,270
149,309,276,286
150,309,284,295
151,309,296,296
152,309,300,288
153,309,294,282
154,308,284,276
155,308,280,276
156,309,280,282
157,309,282,293
158,309,285,300
159,309,286,300
160,308,286,294
161,309,288,290
162,309,288,284
163,309,288,284
164,308,285,286
165,308,281,292
166,309,280,294
167,308,284,293
168,309,286,288
169,308,288,284
170,308,286,280
171,308,284,276
172,308,284,278
173,310,286,280
174,308,285,280
175,310,280,280
176,308,279,280
177,309,284,278
178,309,286,274
179,308,286,272
180,308,280,272
181,308,276,276
182,308,278,278
183,309,280,278
184,308,281,279
185,310,280,278
186,309,279,278
187,309,278,277
188,308,278,280
189,309,278,280
190,308,277,284
191,309,280,286
192,309,281,286
193,309,282,288
194,309,284,286
195,309,284,284
196,308,281,284
197,310,279,286
198,309,280,288
199,309,284,290
200,308,292,290
201,309,292,286
202,309,286,284
203,309,282,284
204,309,284,284
205,309,286,284
206,308,288,284
207,308,287,284
208,310,286,284
209,309,292,284
210,308,292,282
211,308,290,278
212,308,286,278
213,308,281,278
214,309,282,280
215,309,286,282
216,309,292,282
217,309,290,280
218,309,286,276
219,308,280,270
220,308,274,268
221,308,274,264
222,308,277,263
223,309,278,263
224,309,280,266
225,308,281,268
226,308,285,271
227,309,288,272
228,308,286,271
229,309,277,271
230,308,274,276
231,308,280,279
232,309,289,284
233,309,294,286
234,308,295,288
235,309,292,286
236,308,290,286
237,308,287,285
238,309,284,285
239,309,284,288
240,309,286,292
241,309,286,293
242,309,288,296
243,309,288,294
244,309,289,290
245,309,287,282
246,309,282,278
247,308,276,276
248,309,276,280
249,309,284,281
250,309,290,282
251,309,290,280
252,309,284,279
253,308,278,277
254,308,280,276
255,308,286,270
256,308,289,266
257,308,289,268
258,308,286,274
259,309,284,279
260,309,289,284
261,309,294,282
262,308,298,278
263,308,292,272
264,308,284,270
265,308,276,274
266,310,276,286
267,309,289,292
268,310,297,293
269,309,296,292
270,308,290,287
271,309,284,282
272,309,281,278
273,309,272,278
274,308,262,280
275,309,257,296
276,309,270,304
277,309,292,302
278,309,310,286
279,308,310,270
280,308,284,260
281,308,260,270
282,309,252,286
283,310,274,302
284,310,296,302
285,309,320,292
286,309,306,276
287,309,284,272
288,308,268,279
289,310,280,288
290,309,304,294
291,309,318,300
292,309,313,300
293,309,293,300
294,309,288,294
295,309,292,288
296,309,296,285
297,309,293,292
298,310,280,304
299,309,278,316
300,309,286,320
301,309,300,310
302,309,300,296
303,309,285,289
304,309,270,292
305,309,264,300
306,309,273,312
307,309,282,313
308,309,285,310
309,309,280,303
310,309,277,296
311,308,278,286
312,309,282,280
313,309,278,280
314,309,276,292
315,309,282,302
316,309,304,304
317,309,310,288
318,309,298,271
319,308,270,250
320,308,258,250
321,308,270,262
322,308,300,280
323,309,317,286
324,308,320,284
325,308,304,278
326,309,282,274
327,308,271,270
328,308,274,272
329,308,284,278
330,308,288,290
331,309,285,300
332,309,286,308
333,309,292,304
334,308,300,292
335,309,292,278
336,308,272,276
337,310,252,288
338,309,252,304
339,309,276,314
340,310,296,316
341,309,294,310
342,309,276,298
343,309,268,286
344,309,272,280
345,309,278,278
346,308,277,282
347,310,268,292
348,309,270,296
349,309,281,296
350,309,300,289
351,308,303,279
352,308,290,268
353,308,272,262
354,308,266,266
355,309,276,278
356,308,287,286
357,308,294,288
358,309,296,284
359,308,296,276
360,308,296,268
361,308,292,264
362,308,279,264
363,309,266,274
364,308,265,286
365,309,282,298
366,309,302,302
367,309,310,295
368,309,297,276
369,308,282,270
370,309,263,274
371,309,266,290
372,309,278,300
373,309,296,303
374,309,300,300
375,309,294,294
376,308,284,288
377,309,281,284
378,309,284,284
379,309,284,286
380,308,280,290
381,309,278,296
382,309,284,296
383,309,298,290
384,309,300,279
385,308,290,274
386,309,274,271
387,309,269,276
388,309,276,282
389,309,284,284
390,309,286,284
391,309,284,280
392,309,282,274
393,308,282,270
394,309,280,268
395,310,274,269
396,308,268,274
397,308,274,280
398,309,280,282
399,309,285,282
400,309,285,279
401,308,278,276
402,308,274,274
403,309,272,276
404,308,277,283
405,310,280,288
406,308,286,290
407,309,285,287
408,309,282,286
409,309,284,285
410,308,284,284
411,309,284,284
412,309,280,286
413,309,278,287
414,309,280,290
415,309,289,292
416,309,295,290
417,310,292,284
